Player ID,Level,Attempts,Time Played,Booster Used,Avg Daily Login,Level Completion Time,Specific Action Usage,Lives from Ads,Purchase Amount,Purchase Date,Purchase Type,Device Type,OS Version,Friend Invites Sent,Friend Invites Received,Guild Chat Messages,Facebook Connect Status,Social Engagement through Facebook
753061,341,81,6035,5,10,51,Color Bomb Usage,7,13.2,2023-10-26,In-App,iPhone,16.7,15,24,1,No,low
12725,211,107,34703,29,24,927,Special Candy Swap,15,0.86,2023-10-25,In-App,iPhone,17.6,5,7,12,Yes,low
46541,10,4,800,34,2,118,Fish Usage,0,0.75,2023-10-25,In-App,Android,13,34,5,6,Yes,low
96524,10,14,800,59,6,443,Extra Moves,0,22.96,2023-10-25,In-App,Samsung Galaxy,14.7,13,1,0,No,low
116323,22,65,20647,14,8,230,Extra Moves,11,94.76,2023-10-25,In-App,iPhone,13.5,7,6,25,Yes,low
144655,192,4,800,93,19,288,Fish Blast,1,24.35,2023-10-25,In-App,iPad,14,2,0,0,No,low
197360,45,117,1256,65,22,1931,Extra Moves,0,2.45,2023-10-25,In-App,Android,11.3,0,0,0,Yes,low
1298120,10,110,800,0,8,167,Wrapped Candy Blast,13,12.34,2023-10-25,In-App,Android,12.9,6,4,39,No,high
140774,10,213,3794,91,9,190,Extra Moves,0,20.95,2023-10-24,In-App,iPad,19.3,3,0,0,No,low
202131,173,354,800,0,13,822,Color Bomb Creation,10,94.76,2023-10-24,In-App,Android,13.1,0,23,37,Yes,low
214303,53,87,27852,85,5,50,Special Candy Swap,21,13.8,2023-10-24,In-App,iPhone,11.2,0,13,40,Yes,low
215249,10,365,800,11,5,50,Wrapped Candy Swap,0,15.55,2023-10-24,In-App,iPhone,16.3,0,5,100,No,low
217945,53,35,800,15,4,117,Extra Moves,3,35.51,2023-10-23,In-App,iPad,11.2,10,12,2,Yes,low
218091,143,29,8566,51,24,50,Wrapped Candy Swap,0,15.72,2023-10-23,In-App,iPhone,18.4,19,6,0,Yes,low
59222,152,93,72232,26,2,274,Extra Moves,0,4.08,2023-10-23,In-App,Android,15.2,10,9,31,Yes,low
68404,52,400,6458,14,15,617,Striped Candy Swipe,49,15.5,2023-10-23,In-App,iPhone,11.2,53,9,12,Yes,low
80492,10,316,800,0,16,124,Special Candy Swap,4,0.41,2023-10-23,In-App,iPad,15.7,25,2,9,Yes,low
154302,43,4,19687,7,2,50,Extra Moves,0,5.66,2023-10-23,In-App,iPad,17.5,11,1,8,No,low
161354,10,277,5411,7,24,50,Fish Blast,0,22.8,2023-10-23,In-App,Android,12.3,0,112,0,No,low
175313,56,65,1666,1,4,766,Special Candy Swap,6,10.6,2023-10-23,In-App,iPad,11.5,1,0,0,Yes,low
228415,53,75,24882,0,6,182,Fish Usage,25,11.35,2023-10-23,In-App,iPhone,17.7,76,20,40,No,low
1101378,10,238,6198,35,7,403,Wrapped Candy Blast,0,11.02,2023-10-23,In-App,iPad,11.7,0,0,9,No,low
218197,10,35,4763,74,10,50,Striped Candy Swipe,11,21.72,2023-10-22,In-App,iPad,15.1,17,13,23,Yes,low
30920,10,23,800,95,1,50,Striped Candy Swipe,49,9.49,2023-10-22,In-App,Samsung Galaxy,12.9,9,24,0,No,high
439466,10,4,6571,74,24,50,Fish Blast,9,16.75,2023-10-21,In-App,iPad,11.3,18,18,36,No,high
30426,10,38,17464,13,24,2280,Extra Moves,2,4.33,2023-10-21,In-App,iPad,18.5,44,0,8,Yes,low
692588,43,400,2937,4,3,187,Extra Time Boost,48,5.87,2023-10-21,In-App,Android,14.7,22,63,7,No,low
440375,10,65,11337,4,19,226,Special Candy Swap,28,15.83,2023-10-20,In-App,iPad,11.6,12,17,27,Yes,low
441772,195,216,800,65,24,958,Special Candy Swap,10,1.71,2023-10-20,In-App,iPad,11.2,41,7,9,Yes,low
443494,224,100,7096,14,21,1025,Extra Time Boost,0,16.12,2023-10-20,In-App,iPad,11.2,3,0,12,No,low
444925,10,4,8905,27,1,50,Extra Time Boost,1,37.11,2023-10-20,In-App,iPad,11.2,28,5,32,No,low
446619,206,157,4297,0,4,673,Wrapped Candy Blast,0,23.82,2023-10-20,In-App,iPhone,11.9,1,112,0,No,low
447702,10,7,800,95,24,56,Wrapped Candy Blast,7,18.13,2023-10-20,In-App,Android,11.9,3,1,0,Yes,low
451447,10,4,800,67,21,159,Special Candy Swap,49,67.73,2023-10-20,In-App,iPad,12.9,3,0,3,No,low
455935,10,164,4667,14,21,434,Striped Candy Swipe,0,1.14,2023-10-20,In-App,iPad,18.4,25,0,0,Yes,low
457612,165,101,7586,3,12,848,Extra Time Boost,11,0.43,2023-10-20,In-App,Android,14.1,6,0,10,No,low
461290,10,13,12327,49,24,330,Extra Moves,1,99.99,2023-10-20,In-App,iPad,11.3,51,65,8,Yes,low
462272,509,4,78009,0,1,50,Fish Usage,1,13.22,2023-10-20,In-App,iPad,18.3,7,27,43,Yes,low
12179,10,4,800,70,11,308,Special Candy Swap,8,99.99,2023-10-20,In-App,iPad,12.6,28,0,25,No,low
19620,16,4,10367,58,8,415,Fish Blast,0,16.76,2023-10-20,In-App,Samsung Galaxy,11.2,7,11,11,Yes,low
40743,10,338,69959,45,1,271,Fish Usage,0,9.56,2023-10-20,In-App,iPhone,15.8,18,3,0,No,low
68797,98,78,800,30,22,373,Color Bomb Usage,19,20.34,2023-10-20,In-App,iPhone,14.2,1,18,54,No,low
76851,10,288,800,35,24,760,Striped Candy Swipe,7,19.98,2023-10-20,In-App,Samsung Galaxy,11.2,16,21,115,Yes,low
84951,10,64,33325,3,22,50,Special Candy Swap,28,99.99,2023-10-20,In-App,iPhone,12.3,1,0,34,Yes,low
111415,10,67,49140,79,1,50,Special Candy Swap,0,22.38,2023-10-20,In-App,iPhone,11.3,28,23,16,No,low
121280,103,224,9251,0,24,438,Striped Candy Swipe,17,6.6,2023-10-20,In-App,iPhone,11.2,3,8,40,Yes,low
141190,399,120,800,0,23,50,Extra Moves,4,11.47,2023-10-20,In-App,iPad,17.2,12,21,0,No,low
169996,10,79,9771,34,6,428,Wrapped Candy Blast,0,11.75,2023-10-20,In-App,iPad,13.9,10,22,0,Yes,low
170951,79,4,1436,13,1,532,Fish Blast,0,21.73,2023-10-20,In-App,iPad,11.8,13,15,88,No,low
179980,10,106,31960,12,1,88,Fish Usage,11,1.38,2023-10-20,In-App,iPad,11.3,7,10,0,No,low
182466,10,19,800,12,1,348,Striped Candy Swipe,0,3.36,2023-10-20,In-App,Android,15.2,10,0,0,No,low
186591,46,4,3755,95,9,50,Striped Candy Swipe,0,13.48,2023-10-20,In-App,Android,19,0,0,5,Yes,low
188614,52,4,800,30,20,196,Striped Candy Swipe,0,23.42,2023-10-20,In-App,iPhone,14.6,72,1,0,No,low
189070,998,4,800,2,1,285,Special Candy Swap,0,26.86,2023-10-20,In-App,iPhone,11.6,26,4,17,Yes,low
233499,10,400,800,95,4,104,Fish Usage,13,30.56,2023-10-20,In-App,Android,12.5,0,0,20,No,low
443494,340,4,9338,12,11,260,Extra Time Boost,0,2.81,2023-10-20,In-App,iPhone,11.2,16,31,40,No,low
468812,241,367,800,12,21,395,Extra Time Boost,2,4.18,2023-10-18,In-App,iPad,18,0,6,6,No,moderate
15907,58,4,95000,0,24,50,Striped Candy Blast,4,5.68,2023-10-18,In-App,iPad,17.7,15,9,0,No,low
21463,10,237,800,73,14,791,Color Bomb Usage,49,11.24,2023-10-18,In-App,iPad,12.8,17,13,1,No,low
34908,10,20,9866,94,1,50,Fish Usage,10,5.2,2023-10-18,In-App,iPhone,16.1,33,12,26,Yes,low
39517,10,20,3722,69,7,230,Color Bomb Creation,0,99.99,2023-10-18,In-App,iPad,12.6,9,10,11,No,low
76501,10,98,1166,5,24,50,Color Bomb Usage,6,23.82,2023-10-18,In-App,iPad,11.6,34,112,0,Yes,low
100101,998,277,800,14,1,418,Color Bomb Creation,0,42.32,2023-10-18,In-App,Android,16.7,3,0,3,Yes,low
122953,20,78,6552,8,24,403,Fish Blast,0,1.45,2023-10-18,In-App,Samsung Galaxy,14.2,19,32,38,Yes,low
125849,477,29,95000,10,3,759,Fish Usage,20,39.66,2023-10-18,In-App,iPhone,12.2,15,10,23,Yes,low
139796,156,4,800,5,24,762,Wrapped Candy Blast,13,21.94,2023-10-18,In-App,iPhone,11.9,1,30,42,No,low
146605,10,99,800,70,16,50,Striped Candy Swipe,7,26.83,2023-10-18,In-App,Google Pixel,15.8,9,9,7,No,low
153220,122,4,6148,7,1,50,Extra Moves,0,8.39,2023-10-18,In-App,iPad,17.5,0,7,9,Yes,low
154729,10,16,6081,0,6,2246,Striped Candy Swipe,4,13.44,2023-10-18,In-App,iPhone,16.8,0,0,0,No,moderate
174831,28,4,800,0,10,50,Striped Candy Swipe,2,17.23,2023-10-18,In-App,iPhone,15.9,27,18,6,Yes,low
197025,10,104,12236,0,7,50,Rewarded_Boosters,6,23.56,2023-10-18,In-App,iPhone,14.1,0,0,5,No,low
248225,71,236,800,4,1,221,Special Candy Swap,0,13.04,2023-10-18,In-App,Android,13.6,55,1,0,Yes,low
397161,10,4,800,94,3,50,Extra Time Boost,0,5.6,2023-10-18,In-App,iPad,13.7,12,14,28,No,low
997535,10,112,5939,22,21,186,Striped Candy Swipe,1,9.16,2023-10-18,In-App,Android,16,0,0,8,Yes,low
1039637,10,97,6540,13,1,2018,Extra Moves,10,14.4,2023-10-18,In-App,iPhone,11.9,0,6,5,No,low
1269404,174,45,800,28,24,1014,Fish Usage,0,21.19,2023-10-18,In-App,iPhone,14.8,0,0,11,Yes,low
30999,406,92,800,8,1,50,Color Bomb Usage,7,8.83,2023-10-15,In-App,iPad,11.5,0,17,23,No,low
42941,135,220,800,78,1,139,Extra Time Boost,6,15.4,2023-10-13,In-App,iPad,14.5,14,12,45,No,low
56389,10,41,2685,16,24,977,Extra Moves,11,6.58,2023-10-13,In-App,iPhone,15.7,4,16,3,Yes,low
56389,46,14,1268,5,24,50,Special Candy Swap,17,17.36,2023-10-13,In-App,iPad,12.4,51,6,43,Yes,low
125849,50,400,800,24,2,390,Special Candy Swap,11,17.74,2023-10-13,In-App,iPhone,12.6,12,17,8,No,low
125849,10,70,16574,12,23,50,Fish Usage,49,5.49,2023-10-13,In-App,iPad,14.3,28,9,42,No,low
125849,340,4,800,2,1,241,Extra Time Boost,0,2.35,2023-10-13,In-App,iPad,12.9,1,4,1,Yes,low
224851,10,179,800,9,24,505,Extra Moves,26,99.99,2023-10-13,In-App,iPad,12.7,4,112,29,No,low
236292,10,89,17081,18,1,50,Extra Moves,3,36.07,2023-10-13,In-App,iPad,15,15,3,13,No,low
248225,10,16,7653,50,5,142,Fish Usage,5,0.93,2023-10-13,In-App,iPad,12.5,16,1,0,Yes,moderate
732865,194,50,800,9,1,50,Striped Candy Swipe,0,24.22,2023-10-13,In-App,Android,15.2,9,15,0,Yes,low
10761,10,146,25593,63,24,1313,Special Candy Swap,22,24.35,2023-10-12,In-App,iPad,11.5,18,112,3,Yes,low
10761,51,289,26370,0,4,181,Striped Candy Blast,0,99.99,2023-10-12,In-App,iPhone,11.9,21,29,0,Yes,low
10761,220,4,800,81,3,1469,Extra Moves,2,6.2,2023-10-12,In-App,iPhone,12.7,5,4,0,Yes,low
16018,71,4,800,8,1,1053,Wrapped Candy Blast,3,26.44,2023-10-12,In-App,iPad,11.2,6,9,23,No,low
65009,38,60,14333,6,24,212,Extra Moves,1,42.85,2023-10-12,In-App,iPhone,19.2,6,9,0,Yes,low
65906,10,152,2485,6,8,738,Special Candy Swap,8,6.35,2023-10-12,In-App,iPad,19.3,10,7,41,Yes,low
101105,58,60,2418,0,10,50,Rewarded_Boosters,4,49.91,2023-10-12,In-App,iPhone,12.2,18,71,52,Yes,low
114356,453,315,21678,3,24,50,Extra Moves,46,9.86,2023-10-12,In-App,Samsung Galaxy,14.7,11,0,27,No,low
125700,66,78,28477,23,4,305,Fish Usage,0,37.21,2023-10-12,In-App,iPad,14.1,17,22,20,Yes,low
125700,10,243,55332,15,21,773,Fish Usage,6,20.77,2023-10-12,In-App,Android,14.2,53,8,9,Yes,low
125849,10,83,800,36,17,1270,Rewarded_Boosters,27,16.26,2023-10-12,In-App,iPhone,11.2,28,9,57,Yes,low
171573,204,15,14776,12,5,980,Extra Moves,0,22.58,2023-10-12,In-App,iPad,11.8,5,5,0,Yes,low
194760,279,8,54939,79,6,146,Extra Moves,0,7.31,2023-10-12,In-App,Samsung Galaxy,14.2,7,2,11,Yes,low
195279,102,4,4101,15,22,50,Color Bomb Usage,0,7.59,2023-10-12,In-App,iPhone,17.9,3,34,14,Yes,low
210405,10,4,800,76,9,55,Special Candy Swap,0,99.99,2023-10-12,In-App,Android,12,0,18,12,No,low
210704,10,4,800,11,7,314,Striped Candy Swipe,0,5.26,2023-10-12,In-App,iPhone,11.5,1,20,7,Yes,moderate
230615,10,4,800,8,4,77,Fish Usage,0,99.44,2023-10-12,In-App,Android,18,20,0,0,No,low
231797,10,400,800,64,2,256,Fish Usage,14,23.26,2023-10-12,In-App,iPad,11.2,14,65,34,Yes,low
350942,16,4,800,1,1,50,Wrapped Candy Blast,3,27.9,2023-10-12,In-App,iPad,12.6,6,4,0,Yes,low
440375,217,66,12388,5,1,396,Striped Candy Swipe,0,1.56,2023-10-12,In-App,Android,11.4,55,3,0,No,low
795101,131,20,800,95,1,490,Wrapped Candy Blast,13,7.98,2023-10-12,In-App,iPhone,17.4,0,0,162,Yes,low
1236437,143,4,800,5,3,2280,Special Candy Swap,5,90.45,2023-10-12,In-App,iPhone,12.1,29,2,162,No,low
8808279,10,375,800,15,8,512,Extra Time Boost,49,19.85,2023-10-12,In-App,iPhone,14.6,0,10,4,No,low
472400,114,28,12139,11,4,2280,Rewarded_Boosters,0,10.17,2023-10-11,In-App,Google Pixel,13.6,10,74,35,No,low
472483,10,92,6209,6,6,1179,Extra Moves,10,22.7,2023-10-11,In-App,iPad,11.9,47,6,0,No,high
8346,10,244,800,15,6,735,Striped Candy Swipe,5,7.94,2023-10-11,In-App,iPad,12.6,5,7,105,Yes,low
65906,181,69,800,0,7,334,Extra Moves,9,21.3,2023-10-11,In-App,iPhone,17.5,6,6,8,No,moderate
65906,10,350,800,95,6,465,Extra Moves,12,12.74,2023-10-11,In-App,iPhone,11.2,16,7,9,No,low
65906,10,26,95000,0,17,50,Special Candy Swap,6,45.48,2023-10-11,In-App,iPad,18.8,34,0,0,No,low
88615,10,265,17003,30,9,50,Fish Usage,49,21.28,2023-10-11,In-App,Android,14.6,33,6,13,Yes,low
93020,121,372,21840,1,1,949,Fish Usage,0,16.07,2023-10-11,In-App,Google Pixel,11.8,15,112,11,Yes,low
147877,199,243,800,36,1,1452,Fish Usage,34,20.65,2023-10-11,In-App,Android,18.1,0,0,35,Yes,low
150225,95,4,95000,59,1,50,Extra Moves,0,12.62,2023-10-11,In-App,Android,14.2,6,0,40,Yes,low
150347,141,4,10342,36,23,539,Color Bomb Usage,0,24.39,2023-10-11,In-App,Samsung Galaxy,13.5,18,112,29,Yes,low
150347,222,24,68811,78,1,50,Fish Blast,0,23.31,2023-10-11,In-App,iPhone,14.3,13,26,68,No,low
150385,10,65,9957,95,1,90,Special Candy Swap,11,1.91,2023-10-11,In-App,iPad,14.3,3,16,28,Yes,low
157371,438,4,800,63,5,151,Special Candy Swap,14,5.42,2023-10-11,In-App,iPad,14.6,14,0,33,No,low
165850,442,13,800,1,1,196,Special Candy Swap,0,81.93,2023-10-11,In-App,iPad,13.2,0,0,0,No,low
191017,157,29,986,14,1,436,Special Candy Swap,6,2.22,2023-10-11,In-App,iPhone,11.2,11,6,13,No,low
191017,68,102,5477,1,24,483,Fish Usage,3,24.33,2023-10-11,In-App,iPhone,13.1,76,9,5,No,low
191017,127,4,800,16,1,515,Fish Usage,29,4.42,2023-10-11,In-App,iPad,14.4,6,4,38,Yes,low
191017,11,400,5372,95,24,66,Wrapped Candy Blast,0,20.86,2023-10-11,In-App,iPhone,11.2,40,32,10,No,low
225412,97,281,800,9,2,314,Fish Usage,1,8.63,2023-10-11,In-App,iPad,15.6,35,14,0,No,low
235237,10,18,10854,51,6,50,Fish Usage,0,4,2023-10-11,In-App,iPad,19.3,1,0,0,No,low
235237,160,4,15019,32,1,788,Special Candy Swap,0,6.17,2023-10-11,In-App,iPad,17.9,19,19,41,Yes,low
263208,10,9,1776,33,11,868,Striped Candy Swipe,4,19.16,2023-10-11,In-App,iPhone,11.7,17,20,66,Yes,low
746292,189,20,4166,84,10,338,Extra Moves,0,14.45,2023-10-11,In-App,iPhone,14.3,0,10,4,No,low
1280901,12,145,800,2,6,1227,Striped Candy Swipe,0,6.55,2023-10-11,In-App,iPhone,13.2,0,5,0,Yes,low
7432562,98,97,5134,79,9,194,Special Candy Swap,11,7.86,2023-10-11,In-App,iPad,17.5,11,8,125,No,low
8808279,222,48,800,15,1,116,Striped Candy Swipe,0,8.6,2023-10-11,In-App,iPhone,17.8,0,24,37,No,low
128300,10,351,71434,32,24,1713,Striped Candy Swipe,0,77.02,2023-10-09,In-App,iPhone,15.3,23,9,7,Yes,low
633207,10,16,800,14,23,207,Special Candy Swap,7,29.74,2023-10-07,In-App,iPad,17,26,16,0,No,low
633325,10,341,800,15,24,529,Extra Moves,3,1.82,2023-10-07,In-App,iPad,15.8,51,3,12,No,low
636576,10,9,4982,84,6,209,Extra Moves,3,5.29,2023-10-07,In-App,Android,14.8,16,12,11,Yes,low
637787,10,305,1742,70,24,50,Special Candy Swap,12,0.65,2023-10-07,In-App,Android,14.1,15,0,0,Yes,low
640159,10,400,79161,49,24,217,Extra Moves,7,11.51,2023-10-07,In-App,iPad,17.5,4,0,1,Yes,low
643057,10,83,6614,16,12,503,Color Bomb Usage,0,26.66,2023-10-07,In-App,iPhone,11.2,0,7,0,Yes,low
646277,10,372,920,15,24,732,Striped Candy Swipe,1,18.77,2023-10-07,In-App,iPad,11.8,0,3,17,Yes,low
652788,661,73,11077,68,6,753,Striped Candy Swap,12,1.25,2023-10-07,In-App,iPhone,18.5,6,0,1,No,low
657287,85,4,10728,62,6,212,Extra Time Boost,0,25.68,2023-10-07,In-App,iPhone,12.4,35,60,1,No,low
662406,10,43,6601,14,10,1556,Striped Candy Swipe,17,79.62,2023-10-07,In-App,iPhone,12.1,7,2,18,No,low
14177,10,312,2662,35,1,1288,Fish Usage,17,13.93,2023-10-07,In-App,Android,14.2,0,7,15,No,low
50426,221,57,64168,75,11,235,Fish Usage,0,99.99,2023-10-07,In-App,iPad,11.2,16,8,62,No,low
54250,310,68,29324,54,1,50,Striped Candy Swipe,3,0.84,2023-10-07,In-App,iPhone,14.1,13,14,5,Yes,low
121671,10,85,6508,52,1,68,Color Bomb Usage,2,1.75,2023-10-07,In-App,iPhone,13.4,5,19,0,Yes,low
141553,80,4,800,66,13,242,Extra Moves,0,36.26,2023-10-07,In-App,Android,17.1,0,10,0,Yes,low
149076,10,218,800,0,24,265,Special Candy Swap,22,4.32,2023-10-07,In-App,iPhone,12.5,7,10,54,Yes,low
150975,167,4,11271,30,1,50,Special Candy Swap,0,99.99,2023-10-07,In-App,Android,12.5,10,8,22,No,low
165107,187,124,12430,4,10,65,Extra Moves,0,21.88,2023-10-07,In-App,iPhone,11.2,11,45,9,Yes,low
168875,148,4,13881,21,10,200,Extra Moves,0,99.99,2023-10-07,In-App,iPad,13.7,0,2,0,Yes,low
175587,226,4,8591,0,9,50,Extra Moves,0,27.26,2023-10-07,In-App,iPhone,19.3,28,27,20,Yes,low
196568,10,184,800,95,8,375,Special Candy Swap,1,14.73,2023-10-07,In-App,Samsung Galaxy,12.2,24,9,7,Yes,high
197444,998,157,800,2,19,1042,Special Candy Swap,11,9.49,2023-10-07,In-App,iPhone,17.4,9,0,2,No,low
234076,709,25,800,95,22,598,Fish Usage,34,7.46,2023-10-07,In-App,Android,17.1,67,13,59,No,low
235279,164,4,800,1,5,377,Fish Usage,3,13.97,2023-10-07,In-App,iPad,15.4,6,12,41,No,low
240352,109,116,14507,17,15,431,Extra Moves,6,3.67,2023-10-07,In-App,iPad,11.3,0,1,38,Yes,low
766526,10,116,18510,13,10,179,Color Bomb Creation,11,0.38,2023-10-07,In-App,Google Pixel,11.2,20,17,12,No,high
980428,37,72,800,9,19,378,Extra Moves,44,23.54,2023-10-07,In-App,iPhone,13.8,0,14,25,No,low
662879,123,85,10991,7,24,475,Extra Moves,12,1.99,2023-10-06,In-App,iPad,14.4,48,3,13,Yes,low
672412,230,4,49279,25,1,72,Extra Moves,0,5.92,2023-10-06,In-App,iPad,12.4,17,28,18,Yes,low
673759,188,18,8549,3,1,50,Extra Moves,28,15.3,2023-10-06,In-App,iPhone,19.3,7,14,8,Yes,low
679630,28,72,30718,2,24,50,Color Bomb Usage,1,56.31,2023-10-06,In-App,Android,11.2,7,15,33,No,low
681227,10,187,957,32,24,954,Extra Moves,0,22.6,2023-10-06,In-App,Android,11.9,0,1,0,Yes,low
13952,34,101,1548,10,1,94,Special Candy Swap,6,22.64,2023-10-06,In-App,iPad,11.2,0,14,8,Yes,low
29608,112,72,800,43,18,144,Extra Time Boost,0,27.22,2023-10-06,In-App,Android,12.2,3,28,1,No,low
56427,49,180,8407,12,4,50,Fish Usage,10,7.21,2023-10-06,In-App,Android,16.3,6,7,10,Yes,high
61886,174,138,800,7,2,110,Wrapped Candy Blast,7,4.81,2023-10-06,In-App,iPad,12.8,58,20,3,No,low
89867,161,336,800,0,1,214,Special Candy Swap,11,6.69,2023-10-06,In-App,iPad,13.1,4,7,0,No,low
100147,10,196,800,51,24,96,Striped Candy Swipe,0,99.99,2023-10-06,In-App,iPad,14.1,6,3,0,Yes,low
139761,10,86,800,95,5,209,Special Candy Swap,0,4.75,2023-10-06,In-App,iPad,13,13,18,24,Yes,low
142827,10,283,800,4,6,84,Extra Time Boost,15,17.41,2023-10-06,In-App,iPhone,13.1,0,7,0,No,low
156845,180,11,800,9,21,59,Special Candy Swap,0,73.33,2023-10-06,In-App,Android,13.6,15,8,43,No,low
313074,10,4,800,8,7,137,Special Candy Swap,0,13.84,2023-10-06,In-App,iPad,13,10,34,52,No,low
780710,176,29,13834,30,9,495,Extra Time Boost,0,14.78,2023-10-06,In-App,iPhone,14.6,19,9,42,Yes,low
881246,129,114,23536,77,24,440,Wrapped Candy Blast,0,14.56,2023-10-06,In-App,iPhone,15.7,6,0,72,No,high
1158230,94,4,854,4,9,277,Fish Usage,1,0.76,2023-10-06,In-App,iPhone,17.5,5,5,101,No,low
682700,138,226,12403,84,1,831,Fish Usage,3,20.09,2023-10-05,In-App,iPhone,13.6,2,77,14,Yes,low
682902,10,27,800,28,1,50,Color Bomb Creation,8,3.25,2023-10-05,In-App,iPhone,11.2,2,2,33,No,low
686856,10,46,6352,9,5,124,Fish Usage,0,16.36,2023-10-05,In-App,iPhone,12.4,45,17,7,No,low
688075,123,4,800,36,6,192,Color Bomb Creation,0,26.57,2023-10-05,In-App,iPhone,12.5,1,22,5,Yes,low
123643,10,12,800,29,24,1488,Striped Candy Swipe,20,43.35,2023-10-05,In-App,iPad,12,5,2,27,No,low
123920,211,4,4203,2,7,1036,Fish Usage,0,10.51,2023-10-05,In-App,iPhone,14.8,28,32,98,No,low
222818,138,67,26653,13,1,380,Color Bomb Usage,4,43.41,2023-10-05,In-App,iPad,12.9,26,3,9,No,low
233563,10,79,4456,90,24,50,Wrapped Candy Blast,0,99.99,2023-10-05,In-App,iPad,15.3,0,19,21,No,low
294224,39,70,40500,16,7,1612,Extra Moves,0,6.51,2023-10-05,In-App,iPad,14.1,18,3,33,Yes,low
810708,373,341,95000,10,19,50,Special Candy Swap,0,35.7,2023-10-05,In-App,iPhone,14.6,3,7,114,No,low
688431,10,83,7234,26,7,50,Wrapped Candy Blast,19,27.83,2023-10-04,In-App,iPad,14.4,16,18,10,No,low
692588,100,52,16590,15,7,361,Fish Usage,6,15.98,2023-10-04,In-App,iPad,14.6,23,0,20,No,low
97411,52,162,2574,13,6,50,Wrapped Candy Blast,5,4.89,2023-10-04,In-App,iPhone,11.8,51,9,42,Yes,low
340593,153,4,800,12,23,105,Extra Time Boost,9,9.99,2023-10-04,In-App,iPhone,13.1,42,46,54,No,low
939086,347,106,9248,0,23,570,Striped Candy Swipe,0,6.33,2023-10-04,In-App,iPad,11.8,0,10,10,No,low
694836,122,321,800,15,24,1637,Special Candy Swap,13,99.99,2023-10-02,In-App,iPad,15.4,10,40,18,No,low
698999,170,81,15603,51,23,2280,Striped Candy Swipe,8,69.42,2023-10-02,In-App,iPhone,12.8,6,23,29,Yes,low
81759,82,4,6601,1,7,50,Extra Time Boost,0,70.16,2023-10-02,In-App,iPhone,17.2,18,15,70,No,low
216896,176,365,800,29,18,50,Fish Usage,14,20.08,2023-10-02,In-App,Android,13.8,8,43,12,No,low
702314,109,4,800,24,1,50,Extra Time Boost,40,23.23,2023-10-01,In-App,iPad,12.3,27,32,25,No,low
709290,167,151,3962,65,11,1449,Extra Moves,8,4.11,2023-10-01,In-App,iPhone,17.6,50,0,0,No,low
985720,78,91,800,60,23,501,Rewarded_Boosters,4,43.19,2023-10-01,In-App,iPad,17.6,15,42,15,No,low
13168,837,329,12003,38,6,302,Wrapped Candy Blast,0,6.67,2023-09-30,In-App,iPhone,12.5,15,8,15,No,low
37020,10,285,800,95,4,841,Fish Blast,0,8.94,2023-09-30,In-App,iPad,14.3,0,21,32,Yes,low
166791,10,249,95000,54,6,50,Rewarded_Boosters,34,99.99,2023-09-30,In-App,iPhone,19.3,11,1,10,Yes,low
679630,132,400,51316,74,1,358,Special Candy Swap,0,44.88,2023-09-30,In-App,iPad,15,19,5,0,Yes,low
947391,138,70,95000,16,1,50,Striped Candy Swipe,3,99.99,2023-09-30,In-App,iPhone,13.3,22,8,7,Yes,low
996507,10,156,800,27,24,98,Extra Time Boost,30,8.52,2023-09-30,In-App,iPad,16.2,25,8,151,No,low
1323123,10,5,7916,32,2,219,Fish Blast,0,66.61,2023-09-30,In-App,iPhone,14.2,0,8,19,Yes,low
717858,10,300,58875,39,1,50,Extra Moves,37,68.57,2023-09-29,In-App,iPhone,15.3,6,21,0,Yes,low
718134,183,74,9479,62,22,513,Rewarded_Boosters,24,19.78,2023-09-29,In-App,Android,14.9,8,0,15,No,moderate
718386,19,4,18298,35,5,1543,Special Candy Swap,10,20.94,2023-09-29,In-App,iPhone,17.5,13,1,144,No,low
6025,146,173,1264,26,13,465,Special Candy Swap,5,6.32,2023-09-29,In-App,iPhone,12.9,23,1,22,No,low
115969,217,4,912,15,24,306,Color Bomb Usage,0,23.78,2023-09-29,In-App,iPad,13.5,3,11,40,No,low
127263,122,400,19463,77,12,1367,Striped Candy Swipe,0,9.45,2023-09-29,In-App,iPhone,12.7,0,79,20,Yes,low
183535,10,72,63133,0,24,305,Striped Candy Blast,0,20.03,2023-09-29,In-App,iPhone,17.6,0,0,0,No,low
217076,694,4,800,21,1,50,Wrapped Candy Blast,0,22.45,2023-09-29,In-App,iPad,17,30,7,90,Yes,high
223243,919,164,30441,47,13,1655,Extra Time Boost,8,1.75,2023-09-29,In-App,iPad,14.7,76,11,17,Yes,low
347889,79,83,800,5,7,50,Fish Blast,49,21.04,2023-09-29,In-App,Android,14.2,21,6,29,No,low
472483,133,333,95000,16,6,515,Striped Candy Swipe,0,6.58,2023-09-29,In-App,iPhone,14.2,3,6,5,No,low
673759,178,4,800,0,24,352,Wrapped Candy Blast,0,6.42,2023-09-29,In-App,Android,19.3,17,11,0,No,low
893510,998,234,10452,10,24,409,Fish Usage,5,3.13,2023-09-29,In-App,iPad,11.8,6,5,89,No,low
1213536,10,400,800,95,21,2280,Extra Time Boost,33,8.12,2023-09-29,In-App,iPad,16.2,8,0,7,Yes,low
