,Player ID,Level,Attempts,Time Played,Booster Used,Avg Daily Login,Level Completion Time,Specific Action Usage,Lives from Ads,Purchase Amount,Purchase Date,Purchase Type,Friend Invites Sent,Friend Invites Received,Guild Chat Messages,Facebook Connect Status,Social Engagement through Facebook,Purchase Frequency,Total Booster Usage,Level Progression Rate,Time Since Last Purchase,Average Daily Playtime,Social Engagement Ratio,Overall Engagement Score,Scaled Social Engagement Ratio,Total Purchase Amount,Churn Prediction
1722,176723,27,9,800,13,20,50,Special Candy Swap,11,0.0,1677-09-21 00:12:43.145224193,1,7,0,162,1,1,0,24,0.03375,9999.0,40.0,8.45,41.931875,8.45,0.0,True
1723,178241,10,60,800,0,5,50,Striped Candy Swipe,27,0.0,1677-09-21 00:12:43.145224193,1,5,0,16,0,1,0,27,0.0125,9999.0,160.0,4.2,146.94625,4.2,0.0,True
1724,178572,10,4,800,23,18,192,Extra Moves,0,0.0,1677-09-21 00:12:43.145224193,1,5,0,1,1,1,0,23,0.0125,9999.0,44.44444444444444,0.3333333333333333,40.239583333333336,0.3333333333333333,0.0,True
1725,178627,106,19,22303,0,5,50,Striped Candy Swipe,0,0.0,1677-09-21 00:12:43.145224193,1,5,0,29,1,1,0,0,0.004752723848809577,9999.0,4460.6,6.8,4019.302376361925,6.8,0.0,True
1726,178646,134,400,23039,32,5,335,Fish Usage,33,0.0,1677-09-21 00:12:43.145224193,1,12,18,38,0,1,0,65,0.005816224662528756,9999.0,4607.8,13.6,4156.542908112332,13.6,0.0,False
1727,178860,10,15,800,30,1,288,Color Bomb Usage,7,0.0,1677-09-21 00:12:43.145224193,1,0,0,0,0,1,0,37,0.0125,9999.0,800.0,0.0,720.00625,0.0,0.0,True
1728,179634,10,87,12035,11,6,50,Striped Candy Swipe,0,0.0,1677-09-21 00:12:43.145224193,1,27,0,32,1,1,0,11,0.0008309098462816784,9999.0,2005.8333333333333,9.833333333333334,1812.1337487882565,9.833333333333334,0.0,True
1729,179808,175,64,5201,7,1,50,Striped Candy Swipe,0,0.0,1677-09-21 00:12:43.145224193,1,2,5,40,1,1,0,7,0.033647375504710635,9999.0,5201.0,47.0,4713.816823687753,47.0,0.0,True
1730,179979,66,4,800,10,24,985,Extra Time Boost,0,0.0,1677-09-21 00:12:43.145224193,1,19,5,36,1,1,0,10,0.0825,9999.0,33.333333333333336,2.5,31.791250000000005,2.5,0.0,False
1731,180098,70,54,800,12,18,424,Fish Usage,10,0.0,1677-09-21 00:12:43.145224193,1,15,9,10,0,1,0,22,0.0875,9999.0,44.44444444444444,1.8888888888888888,41.365972222222226,1.8888888888888888,0.0,False
1732,180182,10,400,5136,5,24,691,Striped Candy Swipe,1,0.0,1677-09-21 00:12:43.145224193,1,6,6,12,0,1,0,6,0.0019470404984423676,9999.0,214.0,1.0,193.30097352024922,1.0,0.0,True
1733,180953,10,115,2584,0,23,50,Striped Candy Swipe,24,0.0,1677-09-21 00:12:43.145224193,1,21,4,0,0,1,0,24,0.003869969040247678,9999.0,112.34782608695652,1.0869565217391304,101.87584802799837,1.0869565217391304,0.0,True
1734,181031,156,114,13655,0,8,50,Fish Usage,12,0.0,1677-09-21 00:12:43.145224193,1,6,20,13,1,1,0,12,0.011424386671548882,9999.0,1706.875,4.875,1539.6057121933356,4.875,0.0,True
1735,181687,123,5,5791,4,22,50,Special Candy Swap,2,0.0,1677-09-21 00:12:43.145224193,1,29,9,6,0,1,0,6,0.021239854947332066,9999.0,263.22727272727275,2.0,238.31516538201916,2.0,0.0,True
1736,182690,113,74,800,68,12,62,Extra Time Boost,2,0.0,1677-09-21 00:12:43.145224193,1,44,112,89,0,1,0,70,0.14125,9999.0,66.66666666666667,20.416666666666668,74.36229166666668,20.416666666666668,0.0,False
1737,185151,10,25,2709,51,12,50,Wrapped Candy Swap,0,0.0,1677-09-21 00:12:43.145224193,1,0,0,0,0,1,0,51,0.0036913990402362494,9999.0,225.75,0.0,203.17684569952013,0.0,0.0,True
1738,185333,10,21,26696,43,1,50,Wrapped Candy Swap,12,0.0,1677-09-21 00:12:43.145224193,1,7,9,3,1,2,0,55,0.00037458795325142344,9999.0,26696.0,19.0,24039.700187293976,19.0,0.0,True
1739,185511,10,36,30510,0,5,50,Special Candy Swap,0,0.0,1677-09-21 00:12:43.145224193,1,6,1,0,1,1,0,0,0.00032776138970829236,9999.0,6102.0,1.4,5492.780163880695,1.4,0.0,True
1740,186043,415,336,19034,0,17,244,Special Candy Swap,3,0.0,1677-09-21 00:12:43.145224193,1,5,0,0,0,1,0,3,0.02180308920878428,9999.0,1119.6470588235295,0.29411764705882354,1007.8991368387221,0.29411764705882354,0.0,True
1741,186377,364,99,21685,11,1,50,Extra Time Boost,9,0.0,1677-09-21 00:12:43.145224193,1,3,16,12,0,1,0,20,0.01678579663361771,9999.0,21685.0,31.0,19538.20839289832,31.0,0.0,True
1742,187113,164,4,7018,3,5,50,Fish Blast,2,0.0,1677-09-21 00:12:43.145224193,1,18,7,21,0,1,0,5,0.02336848104873183,9999.0,1403.6,9.2,1269.6916842405244,9.2,0.0,True
1743,187259,10,33,800,2,5,382,Extra Time Boost,2,0.0,1677-09-21 00:12:43.145224193,1,3,10,8,0,1,0,4,0.0125,9999.0,160.0,4.2,146.94625,4.2,0.0,True
1744,187259,517,51,19466,95,8,286,Rewarded_Boosters,16,0.0,1677-09-21 00:12:43.145224193,1,7,0,18,0,1,0,111,0.026559128737285522,9999.0,2433.25,3.125,2192.1257795643687,3.125,0.0,False
1745,187259,10,4,800,15,1,433,Fish Usage,12,0.0,1677-09-21 00:12:43.145224193,1,41,0,0,1,1,0,27,0.0125,9999.0,800.0,41.0,748.7062500000001,41.0,0.0,True
1746,187259,90,4,800,8,24,312,Fish Usage,3,0.0,1677-09-21 00:12:43.145224193,1,27,25,22,1,1,0,11,0.1125,9999.0,33.333333333333336,3.0833333333333335,32.21458333333334,3.0833333333333335,0.0,False
1747,187336,94,195,800,0,19,50,Extra Time Boost,0,0.0,1677-09-21 00:12:43.145224193,1,14,9,0,1,1,0,0,0.1175,9999.0,42.10526315789474,1.2105263157894737,38.8008552631579,1.2105263157894737,0.0,False
1748,188142,324,29,23678,14,2,248,Wrapped Candy Blast,0,0.0,1677-09-21 00:12:43.145224193,1,0,11,41,1,1,0,14,0.013683588140890279,9999.0,11839.0,26.0,10673.306841794072,26.0,0.0,True
1749,189422,10,97,800,15,1,1133,Wrapped Candy Blast,0,5.56,1677-09-21 00:12:43.145224193,0,38,9,41,1,1,0,15,0.0125,9999.0,800.0,88.0,781.60625,88.0,5.56,False
1750,189623,10,77,6857,0,24,50,Fish Usage,8,0.0,1677-09-21 00:12:43.145224193,1,7,25,19,1,1,0,8,0.001458363715910748,9999.0,285.7083333333333,2.125,258.62572918185793,2.125,0.0,True
1751,189858,69,400,800,1,24,465,Special Candy Swap,13,0.0,1677-09-21 00:12:43.145224193,1,23,17,110,0,1,0,14,0.08625,9999.0,33.333333333333336,6.25,34.418125,6.25,0.0,False
1752,189913,10,45,800,2,3,263,Fish Blast,5,0.0,1677-09-21 00:12:43.145224193,1,10,25,0,1,1,0,7,0.0125,9999.0,266.6666666666667,11.666666666666666,248.17291666666668,11.666666666666666,0.0,True
1753,190027,85,4,95000,24,7,1291,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,19,20,79,1,1,0,24,0.0008947368421052632,9999.0,13571.42857142857,16.857142857142858,12226.086161654133,16.857142857142858,0.0,True
1754,192208,10,258,21977,0,1,50,Extra Time Boost,11,0.0,1677-09-21 00:12:43.145224193,1,55,10,10,1,0,0,11,0.0004550211584838695,9999.0,21977.0,75.0,19831.80022751058,75.0,0.0,False
1755,192416,266,283,2094,89,24,51,Wrapped Candy Blast,22,0.0,1677-09-21 00:12:43.145224193,1,10,15,11,0,1,0,111,0.12702960840496658,9999.0,87.25,1.5,79.63851480420249,1.5,0.0,False
1756,193583,509,22,11559,7,5,136,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,10,0,16,1,1,0,7,0.04403495112033913,9999.0,2311.8,5.2,2084.28201747556,5.2,0.0,True
1757,194128,42,400,10480,28,9,332,Color Bomb Creation,39,0.0,1677-09-21 00:12:43.145224193,1,0,9,0,1,1,0,67,0.00400763358778626,9999.0,1164.4444444444443,1.0,1048.7020038167939,1.0,0.0,False
1758,194292,187,44,32095,7,1,201,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,27,27,10,0,1,0,7,0.005826452718491977,9999.0,32095.0,64.0,28930.30291322636,64.0,0.0,False
1759,194964,218,125,63166,95,7,50,Extra Time Boost,3,0.0,1677-09-21 00:12:43.145224193,1,7,0,12,0,2,0,98,0.003451223759617516,9999.0,9023.714285714286,2.7142857142857144,8123.244582754737,2.7142857142857144,0.0,False
1760,197445,219,32,48442,0,1,56,Extra Moves,0,0.0,1677-09-21 00:12:43.145224193,1,0,56,29,1,1,0,0,0.004520870319144544,9999.0,48442.0,85.0,43657.302260435164,85.0,0.0,False
1761,197689,213,4,800,0,1,50,Fish Usage,0,44.62,1677-09-21 00:12:43.145224193,0,6,25,37,1,1,0,0,0.26625,9999.0,800.0,68.0,767.733125,68.0,44.62,False
1762,198214,42,84,13489,0,1,50,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,54,9,36,1,1,0,0,0.0031136481577581734,9999.0,13489.0,99.0,12209.40155682408,99.0,0.0,False
1763,199478,211,21,800,0,21,295,Fish Usage,4,0.0,1677-09-21 00:12:43.145224193,1,55,18,113,1,1,0,4,0.26375,9999.0,38.095238095238095,8.857142857142858,40.61758928571429,8.857142857142858,0.0,False
1764,200376,32,37,11227,0,24,432,Striped Candy Swipe,0,0.0,1677-09-21 00:12:43.145224193,1,7,6,11,0,1,0,0,0.002850271666518215,9999.0,467.7916666666667,1.0,421.7139251358333,1.0,0.0,True
1765,200858,37,27,1932,35,12,454,Extra Moves,3,0.0,1677-09-21 00:12:43.145224193,1,24,2,0,1,1,0,38,0.019151138716356108,9999.0,161.0,2.1666666666666665,146.42624223602488,2.1666666666666665,0.0,True
1766,201830,418,74,800,51,2,2280,Special Candy Swap,4,0.0,1677-09-21 00:12:43.145224193,1,0,0,1,0,1,0,55,0.5225,9999.0,400.0,0.5,360.61125000000004,0.5,0.0,False
1767,201923,408,69,800,0,1,476,Striped Candy Swipe,10,0.0,1677-09-21 00:12:43.145224193,1,7,0,0,1,1,0,10,0.51,9999.0,800.0,7.0,725.155,7.0,0.0,False
1768,201928,36,192,19491,64,1,122,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,16,13,9,0,1,0,64,0.0018470063106048947,9999.0,19491.0,38.0,17568.500923503154,38.0,0.0,False
1769,202208,187,4,2947,73,19,50,Striped Candy Swipe,0,0.0,1677-09-21 00:12:43.145224193,1,3,6,37,0,1,0,73,0.06345436036647438,9999.0,155.10526315789474,2.4210526315789473,141.32120086439377,2.4210526315789473,0.0,False
1770,202446,161,4,800,3,1,199,Special Candy Swap,0,0.0,1677-09-21 00:12:43.145224193,1,17,0,8,0,1,0,3,0.20125,9999.0,800.0,25.0,737.600625,25.0,0.0,False
1771,202512,10,108,3879,37,23,781,Wrapped Candy Blast,49,0.0,1677-09-21 00:12:43.145224193,1,13,32,31,1,1,0,86,0.002577984016499098,9999.0,168.65217391304347,3.3043478260869565,154.10128899200825,3.3043478260869565,0.0,False
1772,203012,50,61,800,28,1,50,Extra Moves,4,0.0,1677-09-21 00:12:43.145224193,1,1,0,2,0,1,0,32,0.0625,9999.0,800.0,3.0,722.13125,3.0,0.0,True
1773,206019,153,4,61972,30,8,421,Striped Candy Swipe,0,0.0,1677-09-21 00:12:43.145224193,1,0,14,19,0,0,1,30,0.002468856903117537,9999.0,7746.5,4.125,6975.638734428451,4.125,4.81,True
1774,206085,10,80,82106,37,10,822,Extra Moves,2,0.0,1677-09-21 00:12:43.145224193,1,14,12,81,1,1,1,39,0.00012179377877378024,9999.0,8210.6,10.7,7397.93006089689,10.7,4.41,True
1775,207522,649,362,15338,82,1,1063,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,0,54,9,0,1,1,82,0.04231320902334072,9999.0,15338.0,63.0,13849.221156604512,63.0,18.28,False
1776,208371,48,4,800,91,15,305,Special Candy Swap,49,0.0,1677-09-21 00:12:43.145224193,1,27,4,60,1,1,6,140,0.06,9999.0,53.333333333333336,6.066666666666666,57.67666666666667,6.066666666666666,127.55000000000001,False
1777,208371,221,4,49411,0,4,50,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,35,19,11,1,1,6,0,0.0044726882677946205,9999.0,12352.75,16.25,11134.252236344133,16.25,127.55000000000001,True
1778,208371,10,400,12347,37,24,50,Wrapped Candy Blast,3,8.01,1677-09-21 00:12:43.145224193,0,4,22,0,0,1,6,40,0.0008099133392726978,9999.0,514.4583333333334,1.0833333333333333,469.171238290003,1.0833333333333333,127.55000000000001,True
1779,208371,35,50,1169,0,10,107,Extra Moves,0,15.41,1677-09-21 00:12:43.145224193,0,47,9,3,0,1,6,0,0.029940119760479042,9999.0,116.9,5.9,114.75497005988025,5.9,127.55000000000001,True
1780,208371,194,36,66658,1,3,426,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,28,55,1,0,1,6,1,0.002910378349185394,9999.0,22219.333333333332,28.0,20022.401455189174,28.0,127.55000000000001,True
1781,208371,10,4,16692,28,1,50,Fish Blast,0,9.55,1677-09-21 00:12:43.145224193,0,45,10,0,1,1,6,28,0.0005990893841361131,9999.0,16692.0,55.0,15066.700299544693,55.0,127.55000000000001,True
1782,208657,154,115,7543,0,11,116,Fish Usage,29,0.0,1677-09-21 00:12:43.145224193,1,7,16,0,0,1,1,29,0.02041627999469707,9999.0,685.7272727272727,2.090909090909091,619.5283899581792,2.090909090909091,9.02,True
1783,208902,35,378,42231,3,24,1060,Striped Candy Blast,0,0.0,1677-09-21 00:12:43.145224193,1,20,5,15,0,1,1,3,0.000828775070445881,9999.0,1759.625,1.6666666666666667,1585.7295810542023,1.6666666666666667,1.77,True
1784,209537,85,8,2209,0,3,433,Rewarded_Boosters,0,0.0,1677-09-21 00:12:43.145224193,1,51,7,9,1,1,1,0,0.03847894975101856,9999.0,736.3333333333334,22.333333333333332,679.2525728082088,22.333333333333332,85.45,True
1785,209861,10,85,51291,33,11,50,Striped Candy Blast,31,0.0,1677-09-21 00:12:43.145224193,1,76,8,39,1,1,1,64,0.00019496597843676278,9999.0,4662.818181818182,11.181818181818182,4205.263733846625,11.181818181818182,48.37,False
1786,210147,108,4,800,92,1,50,Color Bomb Creation,35,0.0,1677-09-21 00:12:43.145224193,1,0,0,13,0,1,1,127,0.135,9999.0,800.0,13.0,730.0675,13.0,8.14,False
1787,213911,212,65,800,0,24,991,Striped Candy Swipe,1,0.0,1677-09-21 00:12:43.145224193,1,1,21,57,0,1,1,1,0.265,9999.0,33.333333333333336,3.2916666666666665,33.336666666666666,3.2916666666666665,9.39,False
1788,214044,179,7,800,0,19,50,Special Candy Swap,1,0.0,1677-09-21 00:12:43.145224193,1,30,17,21,1,1,1,1,0.22375,9999.0,42.10526315789474,3.5789473684210527,41.411875,3.5789473684210527,24.56,False
1789,214167,116,399,45698,40,19,342,Fish Usage,3,0.0,1677-09-21 00:12:43.145224193,1,3,6,20,0,1,1,43,0.0025384043065342027,9999.0,2405.157894736842,1.5263157894736843,2166.611795517943,1.5263157894736843,5.54,True
1790,214237,193,75,800,41,1,673,Color Bomb Usage,41,0.0,1677-09-21 00:12:43.145224193,1,0,5,87,1,1,1,82,0.24125,9999.0,800.0,92.0,785.420625,92.0,99.99,False
1791,214486,10,299,4935,15,23,205,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,0,0,26,0,1,1,15,0.002026342451874367,9999.0,214.56521739130434,1.1304347826086956,194.80101317122595,1.1304347826086956,99.99,True
1792,214654,10,274,800,5,2,58,Color Bomb Creation,15,0.0,1677-09-21 00:12:43.145224193,1,4,10,0,0,1,1,20,0.0125,9999.0,400.0,7.0,365.80625,7.0,26.04,True
1793,214726,10,69,800,7,9,1162,Special Candy Swap,11,0.0,1677-09-21 00:12:43.145224193,1,0,2,27,0,1,1,18,0.0125,9999.0,88.88888888888889,3.2222222222222223,83.16180555555556,3.2222222222222223,87.3,True
1794,215217,135,36,89720,49,1,50,Striped Candy Swipe,1,0.0,1677-09-21 00:12:43.145224193,1,7,13,35,1,1,1,50,0.0015046812304948729,9999.0,89720.0,55.0,80787.4007523406,55.0,14.38,False
1795,215229,10,20,800,29,1,58,Wrapped Candy Blast,26,0.0,1677-09-21 00:12:43.145224193,1,27,4,0,0,1,1,55,0.0125,9999.0,800.0,31.0,742.60625,31.0,5.51,True
1796,215412,175,67,27948,27,1,167,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,3,4,5,0,1,1,27,0.006261628739086876,9999.0,27948.0,12.0,25162.503130814373,12.0,18.24,True
1797,215628,135,4,800,39,7,269,Striped Candy Swipe,8,0.0,1677-09-21 00:12:43.145224193,1,76,21,9,1,1,1,47,0.16875,9999.0,114.28571428571429,15.142857142857142,114.44151785714286,15.142857142857142,99.99,False
1798,216534,224,105,800,30,1,2280,Striped Candy Swipe,0,0.0,1677-09-21 00:12:43.145224193,1,3,13,0,0,1,1,30,0.28,9999.0,800.0,16.0,732.24,16.0,15.43,False
1799,216774,998,4,800,33,1,261,Special Candy Swap,12,0.0,1677-09-21 00:12:43.145224193,1,5,60,13,1,1,1,45,1.2475,9999.0,800.0,78.0,776.12375,78.0,26.77,False
1800,217645,75,59,6556,6,22,150,Special Candy Swap,4,0.0,1677-09-21 00:12:43.145224193,1,16,112,33,0,1,1,10,0.011439902379499696,9999.0,298.0,7.318181818181818,274.228447223917,7.318181818181818,19.02,True
1801,217945,25,400,22336,0,20,50,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,0,10,0,1,1,1,0,0.001119269340974212,9999.0,1116.8,0.5,1006.3705596346705,0.5,35.51,True
1802,218197,26,18,800,9,6,799,Extra Time Boost,10,0.0,1677-09-21 00:12:43.145224193,1,25,2,13,1,1,1,19,0.0325,9999.0,133.33333333333334,6.666666666666667,125.58291666666669,6.666666666666667,21.72,True
1803,218817,112,212,1048,0,2,194,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,2,0,13,1,1,0,0,0.10687022900763359,9999.0,524.0,7.5,476.90343511450385,7.5,0.0,False
1804,218817,10,17,8547,13,8,87,Striped Candy Swipe,0,0.0,1677-09-21 00:12:43.145224193,1,5,0,3,1,1,0,13,0.00117000117000117,9999.0,1068.375,1.0,962.2380850005851,1.0,0.0,True
1805,218817,10,393,800,37,22,1455,Extra Time Boost,0,0.0,1677-09-21 00:12:43.145224193,1,38,36,0,0,1,0,37,0.0125,9999.0,36.36363636363637,3.3636363636363638,35.08806818181819,3.3636363636363638,0.0,True
1806,218817,207,58,4512,80,1,62,Wrapped Candy Blast,2,0.0,1677-09-21 00:12:43.145224193,1,27,20,55,0,1,0,82,0.045877659574468085,9999.0,4512.0,102.0,4132.222938829787,100.0,0.0,False
1807,220329,10,11,800,0,14,50,Extra Moves,0,0.0,1677-09-21 00:12:43.145224193,1,17,16,0,0,1,0,0,0.0125,9999.0,57.142857142857146,2.357142857142857,53.08482142857143,2.357142857142857,0.0,True
1808,220766,157,89,800,20,6,625,Fish Usage,3,0.0,1677-09-21 00:12:43.145224193,1,5,20,10,1,1,0,23,0.19625,9999.0,133.33333333333334,5.833333333333333,124.18145833333334,5.833333333333333,0.0,False
1809,221352,10,27,76956,0,24,50,Wrapped Candy Blast,6,0.0,1677-09-21 00:12:43.145224193,1,40,0,31,0,1,0,6,0.00012994438380373202,9999.0,3206.5,2.9583333333333335,2887.920898305525,2.9583333333333335,0.0,True
1810,222377,10,112,24439,55,24,534,Extra Time Boost,33,0.0,1677-09-21 00:12:43.145224193,1,6,0,12,0,1,0,88,0.00040918204509186136,9999.0,1018.2916666666666,0.75,916.9877045910225,0.75,0.0,False
1811,222706,59,99,1240,9,5,283,Special Candy Swap,0,0.0,1677-09-21 00:12:43.145224193,1,2,28,12,0,1,0,9,0.04758064516129032,9999.0,248.0,8.4,229.10379032258066,8.4,0.0,True
1812,223118,10,281,4350,0,10,50,Striped Candy Swipe,7,0.0,1677-09-21 00:12:43.145224193,1,3,14,11,1,1,0,7,0.0022988505747126436,9999.0,435.0,2.8,393.4611494252873,2.8,0.0,True
1813,223528,100,82,31093,1,24,357,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,22,112,10,0,1,0,1,0.0032161579776798636,9999.0,1295.5416666666667,6.0,1170.189108078989,6.0,0.0,True
1814,223785,10,228,24642,4,4,50,Rewarded_Boosters,0,0.0,1677-09-21 00:12:43.145224193,1,14,10,31,1,1,0,4,0.00040581121662202745,9999.0,6160.5,13.75,5554.075202905608,13.75,0.0,True
1815,224374,24,103,18637,13,1,709,Color Bomb Creation,8,0.0,1677-09-21 00:12:43.145224193,1,0,0,39,1,1,0,21,0.0012877609057251704,9999.0,18637.0,39.0,16800.60064388045,39.0,0.0,True
1816,224475,170,93,800,25,7,50,Fish Usage,13,0.0,1677-09-21 00:12:43.145224193,1,6,6,34,0,1,0,38,0.2125,9999.0,114.28571428571429,6.571428571428571,107.56339285714286,6.571428571428571,0.0,False
1817,224806,19,157,5346,0,24,50,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,5,1,9,0,1,0,0,0.003554059109614665,9999.0,222.75,0.625,200.9142770295548,0.625,0.0,True
1818,225321,10,28,800,0,10,88,Wrapped Candy Blast,0,0.0,1677-09-21 00:12:43.145224193,1,0,11,10,1,1,0,0,0.0125,9999.0,80.0,2.1,73.47625,2.1,0.0,True
1819,225445,33,53,800,47,4,104,Extra Moves,0,0.0,1677-09-21 00:12:43.145224193,1,7,0,7,0,2,0,47,0.04125,9999.0,200.0,3.5,182.47062499999998,3.5,0.0,True
1820,225663,10,10,800,4,6,421,Special Candy Swap,5,0.0,1677-09-21 00:12:43.145224193,1,0,9,27,0,2,0,9,0.0125,9999.0,133.33333333333334,6.0,124.20625000000001,6.0,0.0,True
1821,226796,10,53,8535,70,1,312,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,42,0,5,1,1,0,70,0.0011716461628588166,9999.0,8535.0,47.0,7714.400585823081,47.0,0.0,False
1822,230016,140,4,800,65,1,322,Extra Moves,2,0.0,1677-09-21 00:12:43.145224193,1,0,0,76,0,1,0,67,0.175,9999.0,800.0,76.0,773.2875,76.0,0.0,False
1823,231296,80,41,2970,41,24,1073,Striped Candy Swipe,5,0.0,1677-09-21 00:12:43.145224193,1,0,0,22,0,1,1,46,0.026936026936026935,9999.0,123.75,0.9166666666666666,112.93013468013469,0.9166666666666666,46.55,True
1824,231463,10,15,6003,0,14,50,Fish Usage,5,0.0,1677-09-21 00:12:43.145224193,1,4,7,12,0,1,1,5,0.0016658337497917708,9999.0,428.7857142857143,1.6428571428571428,387.9579757740177,1.6428571428571428,10.67,True
1825,231512,71,70,800,95,23,480,Wrapped Candy Blast,6,0.0,1677-09-21 00:12:43.145224193,1,0,5,1,0,0,6,101,0.08875,9999.0,34.78260869565217,0.2608695652173913,36.93133152173913,0.2608695652173913,241.92,False
1826,231512,201,4,800,84,1,193,Fish Usage,1,0.0,1677-09-21 00:12:43.145224193,1,8,76,21,0,1,6,85,0.25125,9999.0,800.0,105.0,799.025625,100.0,241.92,False
1827,231512,10,56,800,8,18,50,Striped Candy Swipe,8,0.0,1677-09-21 00:12:43.145224193,1,0,0,3,0,1,6,16,0.0125,9999.0,44.44444444444444,0.16666666666666666,45.52291666666667,0.16666666666666666,241.92,True
1828,231512,211,26,800,2,9,50,Special Candy Swap,0,0.0,1677-09-21 00:12:43.145224193,1,0,0,19,0,1,6,2,0.26375,9999.0,88.88888888888889,2.111111111111111,87.00965277777777,2.111111111111111,241.92,False
1829,231512,10,45,81727,3,24,327,Striped Candy Swap,21,35.25,1677-09-21 00:12:43.145224193,0,53,5,39,1,1,6,24,0.00012235858406646518,9999.0,3405.2916666666665,4.041666666666667,3072.991727845959,4.041666666666667,241.92,True
1830,231512,94,11,800,17,6,223,Extra Time Boost,6,99.99,1677-09-21 00:12:43.145224193,0,0,0,0,0,1,6,23,0.1175,9999.0,133.33333333333334,0.0,125.45875000000002,0.0,241.92,False
1831,232296,385,4,8853,63,1,50,Rewarded_Boosters,0,0.0,1677-09-21 00:12:43.145224193,1,0,55,23,1,1,1,63,0.04348808313566023,9999.0,8853.0,78.0,8023.221744041568,78.0,30.21,False
1832,233201,162,4,800,22,20,50,Wrapped Candy Blast,0,0.0,1677-09-21 00:12:43.145224193,1,17,18,0,1,1,1,22,0.2025,9999.0,40.0,1.75,38.22625,1.75,22.68,False
1833,234459,147,252,32255,0,21,102,Wrapped Candy Swap,0,0.0,1677-09-21 00:12:43.145224193,1,56,0,18,1,1,1,0,0.004557432956130833,9999.0,1535.952380952381,3.5238095238095237,1385.7260882402877,3.5238095238095237,7.71,True
1834,235628,10,4,13075,34,11,268,Striped Candy Swipe,0,0.0,1677-09-21 00:12:43.145224193,1,19,25,5,0,1,1,34,0.0007648183556405354,9999.0,1188.6363636363637,4.454545454545454,1073.791291500087,4.454545454545454,19.05,True
1835,235746,53,354,800,64,20,50,Striped Candy Swipe,21,0.0,1677-09-21 00:12:43.145224193,1,33,0,37,1,1,1,85,0.06625,9999.0,40.0,3.5,39.383125,3.5,11.0,False
1836,235971,307,51,800,33,14,83,Striped Candy Swipe,49,0.0,1677-09-21 00:12:43.145224193,1,11,10,9,0,1,1,82,0.38375,9999.0,57.142857142857146,2.142857142857143,54.02044642857143,2.142857142857143,99.99,False
1837,236474,10,400,17245,14,23,966,Fish Usage,49,0.0,1677-09-21 00:12:43.145224193,1,54,28,4,1,1,0,63,0.0005798782255726297,9999.0,749.7826086956521,3.739130434782609,677.4220290695475,3.739130434782609,113.38,False
1838,236474,227,281,2552,46,1,135,Fish Usage,2,0.0,1677-09-21 00:12:43.145224193,1,21,0,33,0,1,0,48,0.0889498432601881,9999.0,2552.0,54.0,2334.6444749216303,54.0,113.38,False
1839,236474,10,389,1662,26,24,67,Fish Usage,39,0.0,1677-09-21 00:12:43.145224193,1,6,56,118,1,1,0,65,0.006016847172081829,9999.0,69.25,7.5,67.57800842358604,7.5,113.38,False
1840,236474,10,200,800,37,8,610,Fish Blast,7,31.53,1677-09-21 00:12:43.145224193,0,36,112,0,0,1,0,44,0.0125,9999.0,100.0,18.5,102.95625,18.5,113.38,True
1841,236474,197,219,800,30,7,50,Special Candy Swap,2,0.0,1677-09-21 00:12:43.145224193,1,3,3,5,0,1,0,32,0.24625,9999.0,114.28571428571429,1.5714285714285714,104.08026785714286,1.5714285714285714,113.38,False
1842,236474,61,4,26883,2,15,173,Wrapped Candy Blast,4,81.85,1677-09-21 00:12:43.145224193,0,56,4,5,1,1,0,6,0.002269091991221218,9999.0,1792.2,4.333333333333333,1616.014467879329,4.333333333333333,113.38,True
1843,237037,93,400,2172,0,1,50,Wrapped Candy Blast,11,0.0,1677-09-21 00:12:43.145224193,1,0,11,11,1,1,0,11,0.04281767955801105,9999.0,2172.0,22.0,1970.221408839779,22.0,0.0,True
1844,237758,33,60,800,0,24,1052,Striped Candy Swipe,14,0.0,1677-09-21 00:12:43.145224193,1,0,41,0,0,1,0,14,0.04125,9999.0,33.333333333333336,1.7083333333333333,31.216458333333335,1.7083333333333333,0.0,True
1845,238581,10,391,5687,0,22,95,Fish Usage,0,0.0,1677-09-21 00:12:43.145224193,1,0,29,0,1,1,0,0,0.0017583963425356075,9999.0,258.5,1.3181818181818181,233.57360647089857,1.3181818181818181,0.0,True
